movieId,title,genres,overview
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,
8973,Bad Education (La mala educación) (2004),Drama|Thriller,
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,
8977,Alexander (2004),Action|Adventure|Drama|War,
8978,Christmas with the Kranks (2004),Children|Comedy,
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,
8981,Closer (2004),Drama|Romance,
8982,I Am David (2003),Drama,
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,"Corre el año 859 a.C. y la dinastía Tang, una vez floreciente, ha entrado en decadencia. El malestar se extiende por todo el país, y el corrupto gobierno tiene que enfrentarse en todas partes con ejércitos rebeldes. El más poderoso es el de la ""Casa de los cuchillos"", que se está haciendo cada vez más fuerte gracias a un nuevo y misterioso líder. Dos capitanes, Leo y Jin, reciben la orden de capturarlo y para ello elaboran un minucioso plan. El capitán Jin finge ser un guerrero solitario llamado Viento y saca de prisión a la revolucionaria ciega Mei, que lo llevará hasta el cuartel general de la Casa de los cuchillos, pero durante el viaje, Jin y Mei se enamoran profundamente."
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,"Danny Ocean (Clooney), Tess (Roberts) y su banda vuelven a formar equipo. Esta vez el golpe será múltiple: tres espectaculares atracos en tres lugares diferentes, Roma, París y Ámsterdam. En Ámsterdam, el premio es un Rembrandt. Mientras tanto, el propietario del casino de Las Vegas Terry Benedict (García), a quien Ocean y su banda robaron en una ocasión, no ha renunciado a vengarse de ellos"
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,
8987,Bush's Brain (2004),Documentary,
8989,Damn Yankees! (1958),Comedy|Musical,
8998,That's Entertainment (1974),Documentary,
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,
9018,Control Room (2004),Documentary|War,
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,
25752,"Freshman, The (1925)",Comedy,
25753,Greed (1924),Drama,
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,
25773,Little Caesar (1931),Crime|Drama,
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,
25788,Scarface (1932),Crime|Drama,
25795,Dinner at Eight (1933),Comedy|Drama|Romance,
25797,Gold Diggers of 1933 (1933),Musical,
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,
25825,Fury (1936),Drama|Film-Noir,
25826,Libeled Lady (1936),Comedy|Romance,
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,
25833,Camille (1936),Drama|Romance,
25834,Captains Courageous (1937),Adventure|Drama,
25841,Stage Door (1937),Drama,
25850,Holiday (1938),Comedy|Drama|Romance,
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,
25856,Wuthering Heights (1939),Drama|Romance,
25865,"Letter, The (1940)",Drama|Film-Noir,
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,
25886,Random Harvest (1942),Drama|Romance,
25887,Tales of Manhattan (1942),Comedy|Drama,
25898,Day of Wrath (Vredens dag) (1943),Drama,
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,
25906,Mr. Skeffington (1944),Drama|Romance,
25923,Great Expectations (1946),Drama,
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,
25937,Easter Parade (1948),Musical|Romance,
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,
25947,Unfaithfully Yours (1948),Comedy,
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,
25962,King Solomon's Mines (1950),Action|Adventure|Romance,
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,
25996,"Star Is Born, A (1954)",Drama|Musical,
25999,The Wild One (1953),Drama,
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,
26038,Teacher's Pet (1958),Comedy|Romance,
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,
26052,Pickpocket (1959),Crime|Drama,
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,
26078,Advise and Consent (1962),Drama,
26082,Harakiri (Seppuku) (1962),Drama,
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,
26122,Onibaba (1964),Drama|Horror|War,
26124,Robinson Crusoe on Mars (1964),Sci-Fi,
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,
26142,Major Dundee (1965),Adventure|War|Western,
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,
26151,Au Hasard Balthazar (1966),Crime|Drama,
26152,Batman (1966),Action|Adventure|Comedy,
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,
26171,Play Time (a.k.a. Playtime) (1967),Comedy,
26172,Point Blank (1967),Action|Crime|Drama|Thriller,
26176,Titicut Follies (1967),Documentary|Drama,
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,
26195,Sympathy for the Devil (1968),Documentary|Musical,
26198,"Yours, Mine and Ours (1968)",Children|Comedy,
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,
26231,Performance (1970),Crime|Drama|Thriller,
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,
26237,Zabriskie Point (1970),Drama|Romance,
26242,Duel (1971),Action|Mystery|Thriller,
26249,They Call Me Trinity (1971),Comedy|Western,
26258,"Topo, El (1970)",Fantasy|Western,
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,El doctor Phibes quiere devolver a la vida a su amada esposa Victoria y para ello deberá surcar el Rio de la Vida que fluye en el interior del templo de Isis. Con el fin de lograrlo no reparará en nada y cometerá una serie de atroces crímenes ayudado por su bella robot Vulnavia.
26283,Charley Varrick (1973),Crime|Drama|Thriller,
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,
26303,Sisters (1973),Horror|Thriller,
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,
26313,California Split (1974),Comedy|Drama,
26317,Emmanuelle (1974),Drama|Romance,"Una jovencita recién casada viaja a Bangkok a reunirse con su marido, un diplomático francés. En el viaje es iniciada al sexo por una hermosa adolescente y guiada por un hombre maduro en los placeres de la carne, y aprende a materializar sus fantasías sexuales más secretas, animada por su esposo."
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,
26344,French Connection II (1975),Action|Crime|Drama|Thriller,
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,
26350,"Passenger, The (Professione: reporter) (1975)",Drama,
26357,Trilogy of Terror (1975),Horror|Thriller,
26359,1900 (Novecento) (1976),Drama|War,
26365,Futureworld (1976),Sci-Fi|Thriller,
26366,Harlan County U.S.A. (1976),Documentary,
26375,Silver Streak (1976),Action|Comedy|Crime,
26386,High Anxiety (1977),Comedy|Thriller,
26391,"New York, New York (1977)",Drama|Musical|Romance,
26394,"Turning Point, The (1977)",Drama|Romance,
26399,Five Deadly Venoms (1978),Action,
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,"Un anciano profesor de artes marciales conserva la tradición de la lucha de la cobra, y consigue formar un discípulo que además, observando la lucha entre una cobra y un gato, incorporará el estilo garra de gato."
26422,Hair (1979),Comedy|Drama|Musical,
26429,Love at First Bite (1979),Comedy|Horror|Romance,
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,
26453,Smiley's People (1982),Drama|Mystery,
26464,Blue Thunder (1983),Action|Crime|Drama,
26467,"Day After, The (1983)",Drama|Sci-Fi,
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,
26472,"Norte, El (1984)",Adventure|Drama,
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,"Dos amigos viajan de noche en automóvil y para pasar el rato comienzan a rememorar la de ""La Dimensión Desconocida"". Así, veremos cuatro historias: la de un racista que sufre en carne propia sus prejuicios; la de un grupo de ancianos que viven en una residencia y evocan su infancia; la de una maestra que durante un viaje conoce a un niño con extraños poderes, y la del pasajero de un avión, que tiene pánico a volar y descubre a un gremlin que está posado sobre el ala del aeroplano, destrozando el motor."
26498,Boy Meets Girl (1984),Drama,
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,
26524,"Times of Harvey Milk, The (1984)",Documentary,
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,
26528,Anne of Green Gables (1985),Children|Drama,
26539,Death of a Salesman (1985),Drama,
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,
26555,Spies Like Us (1985),Comedy,
26562,White Nights (1985),Drama,
26564,'Round Midnight (1986),Drama|Musical,
26567,Club Paradise (1986),Comedy,
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,
26622,Dominick and Eugene (1988),Drama,
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,
26630,Moonwalker (1988),Musical,
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,
26649,Lonesome Dove (1989),Adventure|Drama|Western,
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,"Kiki no es una niña como otra cualquiera porque es aprendiz de bruja. Con solo 13 años y por tradición del oficio que está aprendiendo, la niña tiene que abandonar la casa de sus padres y buscar algún sitio donde sean necesarios sus servicios de bruja. Para emprender el viaje, Kiki se acompaña de su amigo Jiji y también de su gato; juntos, y sobre una escoba voladora, los amigos se instalan en un pueblecito que da al mar, donde la niña empezará a conocerse verdaderamente a sí misma."
26676,Almost an Angel (1990),Comedy,
26680,Cry-Baby (1990),Comedy|Musical|Romance,
26681,Bullet in the Head (1990),Action|Drama|War,
26686,Ghost Dad (1990),Comedy|Fantasy,
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,
26694,Ju Dou (1990),Drama,
26695,"Krays, The (1990)",Drama,
26696,Lionheart (1990),Action,
26700,Nuns on the Run (1990),Comedy|Crime,
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,
26704,State of Grace (1990),Crime|Drama|Thriller,
26712,35 Up (1991),Documentary,
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,
26717,Begotten (1990),Drama|Horror,
26726,Dutch (1991),Comedy,
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,
26732,Johnny Stecchino (1991),Comedy,
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,"Un embrujo convierte a una hermosa campesina en una escultura de madera por haber cometido el error de enamorarse del príncipe heredero de un legendario reino europeo en los remotos tiempos de la Edad Media. El hechizo finalizará cuando encuentre su verdadero ""Amor""."
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,
26745,Other People's Money (1991),Comedy|Drama|Romance,
26750,Quigley Down Under (1990),Adventure|Drama|Western,
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,
26778,Ladybugs (1992),Comedy,
26782,"Mambo Kings, The (1992)",Drama|Musical,
26791,Shining Through (1992),Drama|Romance|Thriller|War,
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,
26797,Visions of Light: The Art of Cinematography (1992),Documentary,
26810,Bad Boy Bubby (1993),Drama,
26812,Barbarians at the Gate (1993),Drama,
26819,Fortress (1992),Action|Sci-Fi,
26828,Mr. Nanny (1993),Action|Children|Comedy,
26838,"Snapper, The (1993)",Comedy|Drama,
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,
26861,Freaked (1993),Comedy|Sci-Fi,
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,
26870,Major League II (1994),Comedy,
26871,My Father the Hero (1994),Comedy|Romance,
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,
26901,Last of the Dogmen (1995),Adventure|Western,
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,
26940,"Late Shift, The (1996)",Comedy,
26947,Pusher (1996),Crime|Thriller,
26958,Emma (1996),Romance,
26965,"Boxer, The (1997)",Drama|Thriller,
26974,Gummo (1997),Drama,
26985,Nirvana (1997),Action|Sci-Fi,
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,
27003,Beowulf (1999),Action|Horror|Sci-Fi,
27006,RKO 281 (1999),Drama,
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,
27020,Gia (1998),Drama|Romance,
27022,Thursday (1998),Action|Crime|Thriller,
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,
27074,Brave New World (1998),Sci-Fi,
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,
27105,Purgatory (1999),Fantasy|Western,
27124,Bleeder (1999),Drama|Thriller,
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,
27140,Candyman 3: Day of the Dead (1999),Horror,
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,
27176,Style Wars (1983),Documentary,
27178,In July (Im Juli) (2000),Comedy|Romance,
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,
27193,Taxi 2 (2000),Action|Comedy,
27246,If These Walls Could Talk 2 (2000),Drama|Romance,
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,
27306,Bartleby (2001),Comedy|Drama,
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,
27329,Paradise Lost 2: Revelations (2000),Documentary,
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,
27370,Late Night Shopping (2001),Comedy,
27373,61* (2001),Drama,
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,
27408,Ripley's Game (2002),Drama|Thriller,
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,
27434,Darkness (2002),Horror|Mystery,
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,
27450,Blueberry (2004),Adventure|Western,
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,
27478,Ali G Indahouse (2002),Comedy,
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,
27513,Dog Days (Hundstage) (2001),Drama,
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,
27555,Fubar (2002),Comedy,
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,"Esta es la historia de Ryu, un hombre sordo, y su hermana, que requiere un trasplante de riñón. El jefe de Ryu, Park, acaba de despedirlo, y para poder pagar el trasplante, Ryu y su novia desarrollan un plan para secuestrar a la hija de Park. Las cosas van terriblemente mal y la situación se convierte rápidamente en un ciclo de violencia y venganza."
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,
27627,Oasis (2002),Drama|Romance,
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,
27664,"Brown Bunny, The (2003)",Drama,
27667,Ju-on: The Curse (2000),Horror,
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,
27685,Bring It On Again (2004),Comedy,
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,
27695,Nicotina (2003),Action|Comedy|Drama,
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,
27705,In Hell (2003),Action|Drama|Thriller,
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,
27762,Comic Book: The Movie (2004),Comedy,
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,
27769,Down to the Bone (2004),Drama,
27772,Ju-on: The Grudge (2002),Horror,
27773,Old Boy (2003),Mystery|Thriller,
27776,Red Lights (Feux rouges) (2004),Drama,
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,"Ong Bak es una estatua legendaria de Buda que se halla en el templo de Nong Para-du, en la Tailandia rural. Los aldeanos creen que los poderes mágicos de Ong Bak les protegen de todo mal. Un despiadado gánster roba la cabeza del buda dejando al pueblo totalmente desprotegido. Sus habitantes buscarán a un guerrero para recuperar el buda y enfrentarse a la banda de gánsters, encontrando a Ting, un huérfano criado en el templo, y alumno de Pra Kru, un amable monje, experto en el ancestral arte del Muay Thai: “Las Nueve Armas Corporales""."
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,
27808,Spanglish (2004),Comedy|Drama|Romance,
27815,"Chorus, The (Choristes, Les) (2004)",Drama,
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,
27821,"Interpreter, The (2005)",Drama|Thriller,
27822,Open Water (2003),Drama|Thriller,
27826,Touch of Pink (2004),Comedy|Drama|Romance,
27829,Slasher (2004),Documentary,
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,
27831,Layer Cake (2004),Crime|Drama|Thriller,
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,
27837,Flight of the Phoenix (2004),Action|Adventure,
27838,Mean Creek (2004),Drama|Thriller,
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,
27846,"Corporation, The (2003)",Documentary,
27850,"Yes Men, The (2003)",Documentary,
27865,Azumi (2003),Action|Adventure|Drama|Thriller,"Azumi, joven huérfana, es acogida por un anciano guerrero del Japón feudal, maestro de artes marciales, que la entrenará junto a otros nueve jóvenes en el dominio de las mejores técnicas del combate de sable. Tras muchos años de perfeccionamiento, los diez compañeros, convertidos en guerreros asesinos, tendrán que enfrentarse a la prueba definitiva: derrotar a un ejército de despiadados tiranos feudales."
27866,In My Father's Den (2004),Drama,
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,
27873,Metallica: Some Kind of Monster (2004),Documentary,
27878,Born into Brothels (2004),Documentary,
27879,DiG! (2004),Documentary,
27882,Riding Giants (2004),Documentary,
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,
30707,Million Dollar Baby (2004),Drama,"Después de haber entrenado y representado a los mejores púgiles, Frankie Dunn regenta un gimnasio con la ayuda de Scrap, un ex-boxeador que es además su único amigo. Frankie es un hombre solitario y adusto que se refugia desde hace años en la religión buscando una redención que no llega. Un día, entra en su gimnasio Maggie Fitzgerald, una voluntariosa chica que quiere boxear y que está dispuesta a luchar denodadamente para conseguirlo. Pero lo que más desea y necesita es que alguien crea en ella. Frankie la rechaza alegando que él no entrena chicas y que, además, es demasiado mayor. Pero Maggie no se rinde y se machaca cada día en el gimnasio, con el único apoyo de Scrap. Finalmente, convencido de la inquebrantable determinación de Maggie, Frankie decide entrenarla."
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,
30749,Hotel Rwanda (2004),Drama|War,
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,"Charlie Bucket un niño muy bueno de una familia muy pobre, gana un concurso, junto a otros cuatro niños de diferentes partes del mundo, para disfrutar de una visita durante todo un día a la gigantesca fábrica de chocolate dirigida por el excéntrico Willy Wonka (Johnny Depp) y su equipo de Oompa-Loompas. La fábrica se parece a un mundo fantástico y mágico lleno de diferentes sabores, todos muy dulces."
30803,3-Iron (Bin-jip) (2004),Drama|Romance,
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,
30812,"Aviator, The (2004)",Drama,
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,"En 1870, la Ópera de París prepara el estreno de un fastuoso espectáculo, pero entre bastidores se oculta un Fantasma (Gerald Butler). Nadie sabe quién es, pero sus apariciones son cada vez más frecuentes y siembran el pánico entre el público. Sólo Christine (Emmy Rossum), una joven bailarina, puede acercarse a él: el Fantasma es su maestro de canto. Lo que Christine ignora es que el Fantasma está profundamente enamorado de ella y no permitirá que nadie se interponga en su camino."
